,Unnamed: 0,Date,Academy,Name,Psychometrics,Presentation
453,453,2019-06-12,London Academy,Zeb Tippings,57,17
454,454,2019-06-12,London Academy,Dorene Franschini,54,19
455,455,2019-06-12,London Academy,Cale De Quesne,42,24
456,456,2019-06-12,London Academy,Charmain Diben,50,24
457,457,2019-06-12,London Academy,Consolata Maudlen,51,13
458,458,2019-06-12,London Academy,Muhammad Percy,58,20
459,459,2019-06-12,London Academy,Phineas Filshin,57,25
460,460,2019-06-12,London Academy,Westbrook Paynton,63,18
461,461,2019-06-12,London Academy,Abbott Yea,54,15
462,462,2019-06-12,London Academy,Opaline Gammon,56,20
463,463,2019-06-12,London Academy,Bidget Macarthur,59,22
464,464,2019-06-12,London Academy,Andris Bradley,60,21
465,465,2019-06-12,London Academy,Padgett Crennan,58,19
466,466,2019-06-12,London Academy,Kimmi Edgecumbe,53,23
467,467,2019-06-12,London Academy,Orton Borer,54,16
468,468,2019-06-12,London Academy,Alikee Sawood,55,20
469,469,2019-06-12,London Academy,Juli Ruler,59,20
470,470,2019-06-12,London Academy,Jacquelynn Banasiak,54,27
471,471,2019-06-12,London Academy,Cosimo Labram,60,22
472,472,2019-06-12,London Academy,Silvester Ondra,55,18
473,473,2019-06-12,London Academy,Winna Lemmertz,57,22
474,474,2019-06-12,London Academy,Cecil Kennewell,47,22
475,475,2019-06-12,London Academy,Tana Cullinane,54,17
476,476,2019-03-12,London Academy,Eimile Pincott,54,19
477,477,2019-03-12,London Academy,Kiele Letford,54,24
478,478,2019-03-12,London Academy,Harrison Macnamee,59,17
479,479,2019-03-12,London Academy,Dolph Jobbins,41,17
480,480,2019-03-12,London Academy,Angeline Rewbottom,58,23
481,481,2019-03-12,London Academy,Tonia Oakes,58,21
482,482,2019-03-12,London Academy,Doti Bothram,37,19
483,483,2019-03-12,London Academy,Jeniece Petty,64,20
484,484,2019-03-12,London Academy,Tildi Dallicoat,60,24
485,485,2019-03-12,London Academy,Lisha Keaveny,55,16
486,486,2019-03-12,London Academy,Inessa Mccurtin,52,23
487,487,2019-03-12,London Academy,Xerxes Dobrowlski,56,23
488,488,2019-03-12,London Academy,Keefer Carus,45,23
489,489,2019-03-12,London Academy,Lotte Witherop,59,24
490,490,2019-03-12,London Academy,Betteann Bridgeland,69,22
491,491,2019-03-12,London Academy,Roxanna Rashleigh,57,17
492,492,2019-03-12,London Academy,Aymer Randales,44,24
493,493,2019-03-12,London Academy,Garth Messager,51,22
494,494,2019-03-12,London Academy,Eugenie Innocenti,57,19
495,495,2019-03-12,London Academy,Doralynne Torricina,50,26
496,496,2019-03-12,London Academy,Fowler Crewdson,66,22
497,497,2019-03-12,London Academy,Bella Tarbox,61,22
498,498,2019-03-12,London Academy,Norri Wybern,46,19
499,499,2019-03-12,London Academy,Cello Durrand,56,19
500,500,2019-03-12,London Academy,L;Urette Daveley,63,22
501,501,2019-11-12,London Academy,Morley Battell,65,20
502,502,2019-11-12,London Academy,Sidnee Hollows,51,17
503,503,2019-11-12,London Academy,Amalee Tomkin,49,19
504,504,2019-11-12,London Academy,Pearla Trigwell,49,17
505,505,2019-11-12,London Academy,Sim Baudains,53,16
506,506,2019-11-12,London Academy,Hallie Bentke,49,22
507,507,2019-11-12,London Academy,Heidie Zanetto,53,19
508,508,2019-11-12,London Academy,Madison Getch,59,18
509,509,2019-11-12,London Academy,Murvyn Aers,53,17
510,510,2019-11-12,London Academy,Selma O'Brogane,52,21
511,511,2019-11-12,London Academy,Murray Armfirld,56,19
512,512,2019-11-12,London Academy,Lucias Haggarty,63,21
513,513,2019-11-12,London Academy,Ludvig La Grange,55,15
514,514,2019-11-12,London Academy,Jayme Lieber,55,19
515,515,2019-11-12,London Academy,Timmie Knudsen,55,19
516,516,2019-11-12,London Academy,Evita Gisby,55,21
517,517,2019-11-12,London Academy,Kirsteni Loren,54,22
518,518,2019-11-12,London Academy,Leicester Banker,52,21
519,519,2019-11-12,London Academy,Kelli Twiddell,69,24
520,520,2019-11-12,London Academy,Rachelle Dregan,56,13
521,521,2019-11-12,London Academy,Niven Cooling,60,19
522,522,2019-11-12,London Academy,Anthiathia Broad,60,20
523,523,2019-11-12,London Academy,Susannah Bengough,63,26
524,524,2019-11-12,London Academy,Anatole Burston,52,21
525,525,2019-11-12,London Academy,Veronica Petroff,52,17
526,526,2019-11-12,London Academy,Wenonah Relph,40,19
527,527,2019-09-12,Birmingham Academy,Baird Reynoollds,58,19
528,528,2019-09-12,Birmingham Academy,Hi Matherson,42,23
529,529,2019-09-12,Birmingham Academy,Fernando Howchin,54,16
530,530,2019-09-12,Birmingham Academy,Paten Bartelli,52,14
531,531,2019-09-12,Birmingham Academy,Barton Harpin,56,20
532,532,2019-09-12,Birmingham Academy,Toinette Pflieger,41,21
533,533,2019-09-12,Birmingham Academy,Amos Stowgill,42,20
534,534,2019-09-12,Birmingham Academy,Matelda Chastenet,51,23
535,535,2019-09-12,Birmingham Academy,Shamus Attenbarrow,53,22
536,536,2019-09-12,Birmingham Academy,Wald Lynes,55,13
537,537,2019-09-12,Birmingham Academy,Loria Menlow,57,20
538,538,2019-09-12,Birmingham Academy,Garwood Mcmeekin,48,16
539,539,2019-09-12,Birmingham Academy,Kearney Cerie,48,19
540,540,2019-09-12,Birmingham Academy,Dorine Erricker,49,20
541,541,2019-09-12,Birmingham Academy,Millicent Buchanan,59,23
542,542,2019-09-12,Birmingham Academy,Claudette De Carlo,48,15
543,543,2019-09-12,Birmingham Academy,Chevalier Eykelbosch,54,17
544,544,2019-09-12,Birmingham Academy,Penny Trathen,51,17
545,545,2019-09-12,Birmingham Academy,Jenn Blitz,57,23
546,546,2019-09-12,Birmingham Academy,Trent Southwick,56,21
547,547,2019-09-12,Birmingham Academy,Elizabet Sanbroke,60,20
548,548,2019-09-12,Birmingham Academy,Ofella Shelmardine,58,18
549,549,2019-09-12,Birmingham Academy,Vasili Cartledge,57,15
550,550,2019-09-12,Birmingham Academy,Maude Ithell,52,18
551,551,2019-09-12,Birmingham Academy,Saraann Elcombe,50,19
552,552,2019-09-12,Birmingham Academy,Vevay Feirn,54,25
553,553,2019-09-12,Birmingham Academy,Monty Gorriessen,51,22
554,554,2019-09-12,Birmingham Academy,Vaclav Pietesch,61,27
555,555,2019-09-12,Birmingham Academy,Mercie Groger,43,24
556,556,2019-08-13,London Academy,Clem Woodyeare,39,16
557,557,2019-08-13,London Academy,Wesley Tolerton,59,19
558,558,2019-08-13,London Academy,Cornie Lomath,45,22
559,559,2019-08-13,London Academy,Sauncho Aveson,58,30
560,560,2019-08-13,London Academy,Leonore Pettiford,62,21
561,561,2019-08-13,London Academy,Ly Ferro,54,21
562,562,2019-08-13,London Academy,Pamelina Itzkovsky,58,19
563,563,2019-08-13,London Academy,Gale Quartley,62,20
564,564,2019-08-13,London Academy,Merell Tremmil,67,20
565,565,2019-08-13,London Academy,Ilario Yeates,53,24
566,566,2019-08-13,London Academy,Hewett Lamputt,54,21
567,567,2019-08-13,London Academy,Debby Hadigate,48,20
568,568,2019-08-13,London Academy,Derk Andress,64,19
569,569,2019-08-13,London Academy,Chucho Galfour,56,19
570,570,2019-08-13,London Academy,Orland Glaisner,54,24
571,571,2019-08-13,London Academy,Leda Aharoni,59,18
572,572,2019-08-13,London Academy,Amity Pancast,46,17
573,573,2019-08-13,London Academy,Urbano Reinisch,55,21
574,574,2019-08-13,London Academy,Lamond Levensky,68,22
575,575,2019-08-13,London Academy,Balduin Culleton,52,18
576,576,2019-08-13,London Academy,Oliy Ellar,56,25
577,577,2019-08-13,London Academy,Nial Oret,58,25
578,578,2019-08-13,London Academy,Renault Rockell,45,23
579,579,2019-08-13,London Academy,Christian Bingley,59,19
580,580,2019-02-13,London Academy,Cameron Gleaves,53,17
581,581,2019-02-13,London Academy,Naomi Shortt,56,20
582,582,2019-02-13,London Academy,Sherlock Sibley,51,23
583,583,2019-02-13,London Academy,Josefina Veillard,46,18
584,584,2019-02-13,London Academy,Lane Myrkus,52,21
585,585,2019-02-13,London Academy,Tadeo Hourigan,55,14
586,586,2019-02-13,London Academy,Dorothee Salmond,40,25
587,587,2019-02-13,London Academy,Antonia Mackaig,53,23
588,588,2019-02-13,London Academy,Eran Cicci,46,17
589,589,2019-02-13,London Academy,Beryle D'Antonio,65,18
590,590,2019-02-13,London Academy,Hermione Tume,48,17
591,591,2019-02-13,London Academy,Arda Disbrow,51,22
592,592,2019-02-13,London Academy,Tulley Hindrich,49,18
593,593,2019-02-13,London Academy,Dionysus Garter,66,22
594,594,2019-02-13,London Academy,Jere Jordine,51,20
595,595,2019-02-13,London Academy,Herminia Brettel,57,22
596,596,2019-02-13,London Academy,Obadiah Hegley,47,20
597,597,2019-02-13,London Academy,Gannie Lamberteschi,67,18
598,598,2019-02-13,London Academy,Hildagarde Churchlow,62,23
599,599,2019-02-13,London Academy,Brena Creeber,53,22
600,600,2019-02-13,London Academy,Lilllie Kun,61,20
601,601,2019-02-13,London Academy,Vale Trevarthen,52,18
602,602,2019-02-13,London Academy,Fabian Exell,60,25
603,603,2019-02-13,London Academy,Alessandra Krollmann,57,16
604,604,2019-02-13,London Academy,Shurlocke Helmke,45,20
605,605,2019-02-13,London Academy,El Durante,53,21
606,606,2019-02-13,London Academy,Benedick Arnhold,62,16
607,607,2019-02-13,London Academy,Luce Midden,60,23
608,608,2019-02-13,London Academy,Amos Vasnev,50,19
609,609,2019-02-13,London Academy,Silvester Caller,61,19
610,610,2019-02-13,London Academy,Phillis Melin,58,26
611,611,2019-02-13,London Academy,Ulric Mordin,46,23
612,612,2019-06-13,Birmingham Academy,Lenna Daulby,58,24
613,613,2019-06-13,Birmingham Academy,Esdras Pires,50,19
614,614,2019-06-13,Birmingham Academy,Gianni Decroix,46,22
615,615,2019-06-13,Birmingham Academy,Salim Edmundson,52,26
616,616,2019-06-13,Birmingham Academy,Vania Ingray,53,25
617,617,2019-06-13,Birmingham Academy,Briano Nissle,59,16
618,618,2019-06-13,Birmingham Academy,Valerye Hobbing,45,16
619,619,2019-06-13,Birmingham Academy,Bunny Barns,54,21
620,620,2019-06-13,Birmingham Academy,Melli Richardet,48,17
621,621,2019-06-13,Birmingham Academy,Guido Lassells,60,23
622,622,2019-06-13,Birmingham Academy,Walden Lavelle,51,14
623,623,2019-06-13,Birmingham Academy,Audrye Walkingshaw,54,18
624,624,2019-06-13,Birmingham Academy,Pace Raine,41,15
625,625,2019-06-13,Birmingham Academy,Staffard Load,59,16
626,626,2019-06-13,Birmingham Academy,Daren Houson,52,18
627,627,2019-06-13,Birmingham Academy,Willi Goulston,44,15
628,628,2019-06-13,Birmingham Academy,Aretha Rosenboim,58,13
629,629,2019-06-13,Birmingham Academy,Gerianne Christoforou,50,25
630,630,2019-06-13,Birmingham Academy,Adah Fost,53,20
631,631,2019-06-13,Birmingham Academy,Alistair Mccartney,52,14
632,632,2019-06-13,Birmingham Academy,Palmer Snaddin,58,24
633,633,2019-06-13,Birmingham Academy,Kettie Lufkin,49,18
634,634,2019-06-13,Birmingham Academy,Dacy Pococke,54,19
635,635,2019-03-13,London Academy,Roselia Tanswell,62,16
636,636,2019-03-13,London Academy,Stefan Insley,57,25
637,637,2019-03-13,London Academy,Dorothee Willacot,47,25
638,638,2019-03-13,London Academy,Delmore O'Loinn,53,21
639,639,2019-03-13,London Academy,Laural O'Teague,50,19
640,640,2019-03-13,London Academy,Lyndsie Bailles,58,22
641,641,2019-03-13,London Academy,Cassondra Triplet,62,28
642,642,2019-03-13,London Academy,Umeko Sydall,53,19
643,643,2019-03-13,London Academy,Crawford Dugood,48,20
644,644,2019-03-13,London Academy,Damaris Vallance,60,20
645,645,2019-03-13,London Academy,Elsa Birrane,53,13
646,646,2019-03-13,London Academy,Velvet Ghiotto,47,19
647,647,2019-03-13,London Academy,Antoni Sparhawk,57,21
648,648,2019-03-13,London Academy,Peirce Macgray,39,23
649,649,2019-03-13,London Academy,Clarabelle Dykins,45,17
650,650,2019-03-13,London Academy,Karina Andrejevic,63,25
651,651,2019-03-13,London Academy,Kaylil Gissing,57,20
652,652,2019-03-13,London Academy,Gabby Neilson,55,17
653,653,2019-03-13,London Academy,Anton Isaacs,68,22
654,654,2019-03-13,London Academy,Winne Kelloch,62,24
655,655,2019-03-13,London Academy,Jeth Vasilyonok,47,17
656,656,2019-03-13,London Academy,Allene Hand,56,19
657,657,2019-03-13,London Academy,Elfrida Enden,55,19
658,658,2019-03-13,London Academy,Rustie Cormode,54,21
659,659,2019-03-13,London Academy,Des Tomovic,55,21
660,660,2019-03-13,London Academy,Stern Ashfull,55,22
661,661,2019-03-13,London Academy,Stephan Etchingham,48,21
662,662,2019-03-13,London Academy,Jeffy Dudding,54,22
663,663,2019-03-13,London Academy,Maurine Vedenyakin,51,20
664,664,2019-11-13,London Academy,Gabbey Caesman,61,18
665,665,2019-11-13,London Academy,Conny Samms,64,17
666,666,2019-11-13,London Academy,Monah Brimmacombe,54,19
667,667,2019-11-13,London Academy,Gaspar Moir,64,26
668,668,2019-11-13,London Academy,Jon Mcmenamy,57,15
669,669,2019-11-13,London Academy,Christa Troughton,56,18
670,670,2019-11-13,London Academy,Emmalee Peaple,56,22
671,671,2019-11-13,London Academy,Elvyn Lyburn,67,13
672,672,2019-11-13,London Academy,Manfred Dmitrovic,37,11
673,673,2019-11-13,London Academy,Ingamar Mackrell,53,21
674,674,2019-11-13,London Academy,Junie Rammell,57,22
675,675,2019-11-13,London Academy,Shae Di Ruggiero,63,21
676,676,2019-11-13,London Academy,Linnie Esterbrook,49,16
677,677,2019-11-13,London Academy,Brandi Fennessy,62,21
678,678,2019-11-13,London Academy,Trumann Carillo,50,21
679,679,2019-11-13,London Academy,Eunice Marguerite,55,17
680,680,2019-11-13,London Academy,Cati Nucator,57,18
681,681,2019-11-13,London Academy,Staci Furlow,52,18
682,682,2019-11-13,London Academy,Hurleigh Segar,58,24
683,683,2019-11-13,London Academy,Far Rapi,53,22
684,684,2019-11-13,London Academy,Jonie Getley,60,24
685,685,2019-11-13,London Academy,Flint Baine,35,19
686,686,2019-11-13,London Academy,Alexandra Belbin,67,14
687,687,2019-08-14,London Academy,Cooper Ingraham,54,22
688,688,2019-08-14,London Academy,Erastus Mcelrath,61,19
689,689,2019-08-14,London Academy,Brandais Ondra,48,17
690,690,2019-08-14,London Academy,Violet Luscombe,53,17
691,691,2019-08-14,London Academy,Thomasina Prandoni,48,20
692,692,2019-08-14,London Academy,Charlie Danelut,55,20
693,693,2019-08-14,London Academy,Fairlie Cogzell,54,24
694,694,2019-08-14,London Academy,Arny Coorington,56,23
695,695,2019-08-14,London Academy,Erl Hammor,48,21
696,696,2019-08-14,London Academy,Sayre Webberley,51,21
697,697,2019-08-14,London Academy,Seumas Lemonby,57,24
698,698,2019-08-14,London Academy,Rockey Robarts,53,25
699,699,2019-08-14,London Academy,Shela Mccall,62,24
700,700,2019-08-14,London Academy,Sonnie Malenfant,51,22
701,701,2019-08-14,London Academy,Paul Chislett,53,21
702,702,2019-08-14,London Academy,Archer Hobben,56,16
703,703,2019-08-14,London Academy,Mitchel Bates,60,20
704,704,2019-08-14,London Academy,Dur Plom,56,24
705,705,2019-08-14,London Academy,Angel Hulson,56,23
706,706,2019-08-14,London Academy,Gayleen Petru,55,19
707,707,2019-08-14,London Academy,Welby Wishkar,54,16
708,708,2019-08-14,London Academy,Bord Ollin,55,28
709,709,2019-08-14,London Academy,Elfrieda Bilham,49,17
710,710,2019-08-14,London Academy,Kathryne Athridge,48,20
711,711,2019-08-14,London Academy,Mitchel Blackesland,53,15
712,712,2019-08-14,London Academy,Darelle Michal,49,19
713,713,2019-08-14,London Academy,Rodrigo Endrighi,59,20
714,714,2019-08-14,London Academy,Carlyn Reisin,52,21
715,715,2019-08-14,London Academy,Ciel Poizer,51,20
716,716,2019-08-14,London Academy,Mariquilla Cowope,51,21
717,717,2019-08-14,London Academy,Joey Macgeffen,58,20
718,718,2019-08-14,London Academy,Gris Brame,55,16
719,719,2019-02-14,Birmingham Academy,Felicio Betjeman,50,13
720,720,2019-02-14,Birmingham Academy,Nicolai Nussey,60,18
721,721,2019-02-14,Birmingham Academy,Sully Rosenbarg,62,17
722,722,2019-02-14,Birmingham Academy,Brandyn Macclinton,59,24
723,723,2019-02-14,Birmingham Academy,Tobey Mabbett,54,19
724,724,2019-02-14,Birmingham Academy,Geraldine Pinnocke,69,22
725,725,2019-02-14,Birmingham Academy,Lanae Christophle,60,20
726,726,2019-02-14,Birmingham Academy,Barrie Schruurs,62,17
727,727,2019-02-14,Birmingham Academy,Fayre Swadlinge,55,20
728,728,2019-02-14,Birmingham Academy,Elora Ellen,64,16
729,729,2019-02-14,Birmingham Academy,Kalil Mcpaike,65,24
730,730,2019-02-14,Birmingham Academy,Gavin Lackey,47,22
731,731,2019-02-14,Birmingham Academy,Nicol Bragge,60,24
732,732,2019-02-14,Birmingham Academy,Connor Gegg,52,20
733,733,2019-02-14,Birmingham Academy,Crissy Mccrackan,53,13
734,734,2019-02-14,Birmingham Academy,Farah Ely,61,15
735,735,2019-02-14,Birmingham Academy,Verney Stieger,51,23
736,736,2019-02-14,Birmingham Academy,Solly Kollas,54,25
737,737,2019-02-14,Birmingham Academy,Kipp Le Huquet,64,21
738,738,2019-02-14,Birmingham Academy,Sonja Scibsey,60,15
739,739,2019-02-14,Birmingham Academy,Gabrielle Clayal,49,22
740,740,2019-02-14,Birmingham Academy,Lee Houlworth,49,21
741,741,2019-02-14,Birmingham Academy,Easter Ragless,52,17
742,742,2019-02-14,Birmingham Academy,Alfons Marchington,56,20
743,743,2019-02-14,Birmingham Academy,Eydie Tanton,53,23
744,744,2019-02-14,Birmingham Academy,Godwin Roloff,59,13
745,745,2019-02-14,Birmingham Academy,Zak Hawes,62,18
746,746,2019-02-14,Birmingham Academy,Karna Henkmann,48,20
747,747,2019-02-14,Birmingham Academy,Pattin Necrews,48,24
748,748,2019-02-14,Birmingham Academy,Shelba Westnage,53,22
749,749,2019-03-14,Birmingham Academy,Edi O' Finan,45,15
750,750,2019-03-14,Birmingham Academy,Anselm Marrow,55,18
751,751,2019-03-14,Birmingham Academy,Lorant Pesic,49,26
752,752,2019-03-14,Birmingham Academy,Stern Skrzynski,38,21
753,753,2019-03-14,Birmingham Academy,Cornelia Cowley,63,26
754,754,2019-03-14,Birmingham Academy,Kevon O'Shavlan,54,14
755,755,2019-03-14,Birmingham Academy,Michele Gonsalvo,51,22
756,756,2019-03-14,Birmingham Academy,Ruthe Hamsher,37,22
757,757,2019-03-14,Birmingham Academy,Avivah Lynas,50,24
758,758,2019-03-14,Birmingham Academy,Gene Pratty,48,27
759,759,2019-03-14,Birmingham Academy,Jeannette Bazelle,57,18
760,760,2019-03-14,Birmingham Academy,Barde Mcgeneay,51,24
761,761,2019-03-14,Birmingham Academy,Cirilo Worley,51,19
762,762,2019-03-14,Birmingham Academy,Frazer Trahmel,57,19
763,763,2019-05-14,London Academy,Jaquenetta Catonne,60,28
764,764,2019-05-14,London Academy,Cello Ricioppo,55,20
765,765,2019-05-14,London Academy,Berri Cocklin,63,17
766,766,2019-05-14,London Academy,Joshuah Pourveer,52,22
767,767,2019-05-14,London Academy,Tobie Culcheth,62,17
768,768,2019-05-14,London Academy,Tricia Kienlein,49,18
769,769,2019-05-14,London Academy,Stormie Willoughey,49,15
770,770,2019-05-14,London Academy,Adena Fenkel,45,22
771,771,2019-05-14,London Academy,Padraic Labat,68,17
772,772,2019-05-14,London Academy,Emogene Grouvel,56,19
773,773,2019-05-14,London Academy,Danica Isbell,64,24
774,774,2019-05-14,London Academy,Osgood Mahood,54,19
775,775,2019-05-14,London Academy,Colette Danniell,67,21
776,776,2019-05-14,London Academy,Melodee Klink,52,19
777,777,2019-05-14,London Academy,Clemmie Beach,51,24
778,778,2019-05-14,London Academy,Laurie Hoggan,53,23
779,779,2019-05-14,London Academy,Bee Becket,39,21
780,780,2019-05-14,London Academy,Jdavie Frisby,58,26
781,781,2019-05-14,London Academy,Raquela Armand,62,22
782,782,2019-05-14,London Academy,Marlyn Palleske,59,19
783,783,2019-05-14,London Academy,Herby Tomaini,64,22
784,784,2019-05-14,London Academy,Wilma Dagger,43,25
785,785,2019-05-14,London Academy,Karrah Chatters,50,23
786,786,2019-05-14,London Academy,Tab Shitliff,63,21
787,787,2019-05-14,London Academy,Ashley Harmant,48,20
788,788,2019-05-14,London Academy,Augustus Korba,70,23
789,789,2019-05-14,London Academy,Melanie Dawbury,50,24
790,790,2019-05-14,London Academy,Marcy Treat,56,20
791,791,2019-11-14,Birmingham Academy,Dorie Speares,61,23
792,792,2019-11-14,Birmingham Academy,Junie Jeanequin,54,17
793,793,2019-11-14,Birmingham Academy,Myrna Stiff,53,18
794,794,2019-11-14,Birmingham Academy,Pieter Snozzwell,51,25
795,795,2019-11-14,Birmingham Academy,Lindy Croyden,55,24
796,796,2019-11-14,Birmingham Academy,Trudie Syers,53,23
797,797,2019-11-14,Birmingham Academy,Lezley Pelerin,45,21
798,798,2019-11-14,Birmingham Academy,Yvon Fry,55,18
799,799,2019-11-14,Birmingham Academy,Aimee Pedrazzi,60,26
800,800,2019-11-14,Birmingham Academy,Lorita Litchmore,52,16
801,801,2019-11-14,Birmingham Academy,Pollyanna Meak,48,19
